order_id,customer_id,order_date,order_total,order_status,channel
2000545,48072,2026-08-02,309.35,delivered,web
2000546,2750,2026-08-27,430.52,returned,web
2000547,4095,2026-08-10,306.08,returned,mobile_app
2000548,588,2026-08-07,188.74,returned,phone
2000549,787,2026-08-27,457.77,delivered,mobile_app
2000550,15549,2026-08-03,44.51,delivered,marketplace
2000551,9944,2026-08-24,15.12,delivered,mobile_app
2000552,12377,2026-08-02,135.74,returned,mobile_app
2000553,31257,2026-08-01,261.96,shipped,mobile_app
2000554,44826,2026-08-09,257.72,delivered,phone
2000555,31395,2026-07-30,396.14,placed,phone
2000556,12945,2026-08-13,201.73,placed,web
2000557,2855,2026-08-05,250.08,shipped,phone
2000558,19707,2026-08-26,260.89,placed,marketplace
2000559,14939,2026-07-30,402.87,shipped,mobile_app
2000560,23095,2026-08-21,423.14,returned,phone
2000561,34978,2026-08-18,317.59,delivered,marketplace
2000562,16209,2026-08-12,401.65,delivered,marketplace
2000563,1373,2026-08-13,250.65,returned,phone
2000564,45443,2026-08-17,326.36,placed,phone
2000565,18267,2026-08-09,178.61,returned,phone
2000566,20745,2026-08-17,218.72,delivered,marketplace
2000567,38206,2026-08-13,140.47,delivered,web
2000568,1239,2026-08-24,432.9,shipped,web
2000569,38439,2026-08-15,207.31,returned,phone
2000570,24696,2026-08-13,142.79,shipped,phone
2000571,31306,2026-08-20,81.46,placed,phone
2000572,8258,2026-08-22,302.29,placed,mobile_app
2000573,42200,2026-08-01,271.08,delivered,marketplace
2000574,27721,2026-08-09,30.78,placed,web
2000575,43900,2026-08-17,286.05,shipped,phone
2000576,27665,2026-08-21,301.99,delivered,phone
2000577,22489,2026-08-25,436.44,placed,web
2000578,41229,2026-08-14,433.93,shipped,phone
2000579,47538,2026-08-19,475.06,placed,web
2000580,22210,2026-08-03,362.24,placed,mobile_app
2000581,45502,2026-08-19,85.23,returned,phone
2000582,40481,2026-08-01,463.15,shipped,phone
2000583,40111,2026-08-03,371.85,shipped,phone
2000584,15534,2026-08-18,291.91,placed,phone
2000585,30672,2026-07-31,222.91,shipped,marketplace
2000586,48898,2026-08-26,194.45,shipped,phone
2000587,38250,2026-08-07,123.69,delivered,phone
2000588,45333,2026-07-30,310.7,delivered,mobile_app
2000589,11265,2026-08-24,82.68,placed,mobile_app
2000590,134,2026-08-17,304.05,shipped,marketplace
2000591,48114,2026-08-24,40.45,shipped,marketplace
2000592,21885,2026-08-07,76.84,delivered,marketplace
2000593,32125,2026-08-24,194.51,delivered,web
2000594,33404,2026-08-06,416.04,shipped,phone
2000595,45864,2026-07-28,410.68,placed,marketplace
2000596,573,2026-08-11,236.53,placed,marketplace
2000597,46990,2026-07-29,151.88,returned,marketplace
2000598,1387,2026-08-10,420.6,returned,mobile_app
2000599,2486,2026-08-03,347.5,placed,mobile_app
2000600,46812,2026-08-18,365.03,shipped,web
2000601,20065,2026-07-31,162.88,delivered,mobile_app
2000602,4861,2026-08-08,359.19,delivered,mobile_app
2000603,11060,2026-08-05,302.05,returned,phone
2000604,17055,2026-08-24,282.96,shipped,marketplace
2000605,38517,2026-07-28,444.14,returned,phone
2000606,37300,2026-08-18,359.51,returned,mobile_app
2000607,44410,2026-08-25,397.15,delivered,marketplace
2000608,38644,2026-08-25,27.45,returned,mobile_app
2000609,38568,2026-08-26,160.26,placed,marketplace
2000610,2067,2026-08-05,369.29,returned,web
2000611,23355,2026-08-11,431.36,returned,phone
2000612,34546,2026-08-16,161.03,shipped,phone
2000613,7361,2026-08-25,304.56,placed,phone
2000614,29562,2026-08-23,156.26,delivered,web
2000615,4620,2026-08-20,353.61,shipped,web
2000616,37328,2026-08-11,400.59,delivered,phone
2000617,23574,2026-08-13,368.69,delivered,phone
2000618,49043,2026-08-19,175.82,shipped,phone
2000619,14887,2026-08-11,250.15,placed,mobile_app
2000620,43034,2026-08-13,219.11,delivered,web
2000621,17070,2026-07-31,108.11,delivered,phone
2000622,15113,2026-07-31,353.84,returned,web
2000623,14330,2026-08-14,22.5,placed,mobile_app
2000624,41679,2026-08-20,219.19,returned,phone
2000625,22110,2026-07-30,376.05,delivered,phone
2000626,1401,2026-08-15,462.78,placed,phone
2000627,48769,2026-07-30,432.84,placed,mobile_app
2000628,34439,2026-08-17,287.39,delivered,mobile_app
2000629,3600,2026-08-21,196.55,shipped,mobile_app
2000630,37281,2026-08-19,422.66,placed,marketplace
2000631,48513,2026-08-20,498.93,placed,mobile_app
2000632,29775,2026-08-16,365.63,placed,marketplace
2000633,42678,2026-08-25,214.31,placed,web
2000634,4190,2026-08-03,126.9,delivered,phone
2000635,33343,2026-08-21,123.43,delivered,web
2000636,31208,2026-08-11,230.63,placed,web
2000637,37416,2026-08-26,141.26,shipped,marketplace
2000638,21832,2026-08-09,44.32,placed,marketplace
2000639,21123,2026-08-14,29.58,placed,phone
2000640,30838,2026-08-07,205.63,delivered,marketplace
2000641,7299,2026-08-23,314.0,delivered,phone
2000642,18371,2026-08-16,252.27,placed,web
2000643,29179,2026-08-02,305.71,shipped,mobile_app
2000644,29382,2026-08-06,87.38,delivered,web
2000645,9777,2026-08-11,124.17,placed,marketplace
2000646,28324,2026-08-05,211.0,returned,marketplace
2000647,40707,2026-08-26,259.4,returned,mobile_app
2000648,47803,2026-07-29,209.16,returned,mobile_app
2000649,39854,2026-08-23,77.0,placed,marketplace
2000650,12414,2026-08-12,138.26,placed,mobile_app
2000651,26111,2026-07-29,318.56,placed,mobile_app
2000652,22557,2026-08-15,77.56,shipped,mobile_app
2000653,3698,2026-08-04,184.92,delivered,marketplace
2000654,18677,2026-07-31,92.25,returned,marketplace
2000655,24808,2026-07-31,167.92,shipped,phone
2000656,28713,2026-08-19,51.09,placed,mobile_app
2000657,5927,2026-08-04,196.75,delivered,marketplace
2000658,33959,2026-08-05,367.44,delivered,marketplace
2000659,29189,2026-07-29,57.47,placed,mobile_app
2000660,6281,2026-08-02,90.23,delivered,marketplace
2000661,37079,2026-08-12,119.24,delivered,marketplace
2000662,34048,2026-07-31,353.86,delivered,marketplace
2000663,38118,2026-07-29,187.96,shipped,marketplace
2000664,38309,2026-08-14,144.93,delivered,marketplace
2000665,5397,2026-08-19,235.57,returned,web
2000666,31111,2026-07-30,181.36,returned,mobile_app
2000667,27787,2026-08-19,152.55,returned,web
2000668,37912,2026-08-21,100.46,returned,web
2000669,33690,2026-08-14,175.64,placed,phone
2000670,40497,2026-08-23,187.33,delivered,phone
2000671,9284,2026-08-23,341.61,shipped,web
2000672,34341,2026-07-28,10.11,placed,web
2000673,2726,2026-08-02,177.78,returned,phone
2000674,18505,2026-08-13,450.67,shipped,phone
2000675,39969,2026-08-13,63.12,placed,web
2000676,25324,2026-08-06,134.22,returned,phone
2000677,12261,2026-08-13,11.92,returned,marketplace
2000678,1806,2026-08-21,8.1,delivered,mobile_app
2000679,11603,2026-08-04,396.79,returned,mobile_app
2000680,35833,2026-08-09,300.46,placed,phone
2000681,19713,2026-07-31,324.92,placed,mobile_app
2000682,14360,2026-08-02,255.3,delivered,marketplace
2000683,11106,2026-08-02,143.2,delivered,mobile_app
2000684,48455,2026-08-06,331.55,shipped,marketplace
2000685,27500,2026-08-02,351.77,delivered,marketplace
2000686,3375,2026-08-11,448.06,shipped,phone
2000687,25424,2026-08-11,497.82,placed,web
2000688,13688,2026-08-04,385.76,shipped,mobile_app
2000689,14711,2026-08-12,141.12,placed,marketplace
2000690,23895,2026-08-17,131.04,returned,phone
2000691,15008,2026-08-17,476.39,shipped,web
2000692,43765,2026-08-18,369.96,delivered,web
2000693,32959,2026-07-28,169.37,shipped,phone
2000694,47708,2026-08-13,184.55,delivered,mobile_app
2000695,38985,2026-08-16,55.06,shipped,phone
2000696,29659,2026-08-12,242.97,shipped,phone
2000697,43381,2026-08-03,269.22,shipped,marketplace
2000698,46013,2026-08-14,86.82,placed,mobile_app
2000699,38444,2026-08-08,268.36,delivered,marketplace
2000700,12124,2026-08-08,38.46,returned,phone
2000701,43646,2026-08-07,360.81,delivered,web
2000702,9982,2026-08-10,431.88,returned,mobile_app
2000703,9073,2026-08-06,346.13,shipped,marketplace
2000704,18026,2026-07-30,134.79,shipped,web
2000705,40124,2026-08-02,79.44,returned,marketplace
2000706,36705,2026-08-02,177.77,delivered,mobile_app
2000707,36327,2026-07-30,351.61,placed,web
2000708,6244,2026-07-30,336.22,delivered,web
2000709,20976,2026-08-07,363.46,delivered,mobile_app
2000710,13128,2026-08-07,298.82,returned,mobile_app
2000711,32156,2026-08-24,146.89,delivered,marketplace
2000712,25636,2026-08-12,363.97,shipped,web
2000713,23515,2026-08-13,274.36,placed,web
2000714,19647,2026-08-15,32.96,shipped,mobile_app
2000715,3504,2026-08-25,239.48,placed,web
2000716,3844,2026-08-11,364.48,shipped,phone
2000717,47146,2026-08-16,462.04,delivered,web
2000718,23729,2026-08-21,150.8,shipped,marketplace
2000719,26399,2026-08-03,239.55,placed,web
2000720,46765,2026-08-21,318.0,shipped,web
2000721,23937,2026-08-09,189.84,returned,mobile_app
2000722,45706,2026-08-12,143.5,returned,web
2000723,25837,2026-07-28,417.18,delivered,mobile_app
2000724,2646,2026-07-28,135.61,placed,phone
2000725,12190,2026-08-18,132.03,placed,web
2000726,34927,2026-08-09,131.03,returned,web
2000727,4633,2026-08-25,297.21,returned,phone
2000728,20395,2026-08-12,434.83,returned,web
2000729,10732,2026-08-13,346.46,delivered,web
2000730,3741,2026-08-07,410.94,shipped,mobile_app
2000731,43854,2026-08-15,375.21,returned,mobile_app
2000732,4458,2026-08-27,184.18,placed,web
2000733,15442,2026-08-01,75.78,returned,marketplace
2000734,24068,2026-08-09,406.78,returned,mobile_app
2000735,35050,2026-08-12,54.46,delivered,mobile_app
2000736,10153,2026-08-09,13.86,returned,marketplace
2000737,1355,2026-07-29,457.31,delivered,mobile_app
2000738,25885,2026-08-20,141.39,shipped,mobile_app
2000739,1016,2026-08-26,67.69,returned,mobile_app
2000740,24734,2026-08-25,87.16,placed,mobile_app
2000741,9211,2026-08-06,179.28,shipped,phone
2000742,9070,2026-08-16,411.4,shipped,phone
2000743,6694,2026-08-09,253.24,delivered,marketplace
2000744,35733,2026-07-29,112.89,shipped,marketplace
2000745,22666,2026-08-22,336.31,shipped,marketplace
2000746,16444,2026-08-06,437.19,returned,phone
2000747,10494,2026-08-15,170.62,returned,phone
2000748,11992,2026-08-08,360.11,shipped,web
2000749,28148,2026-07-29,74.15,delivered,mobile_app
2000750,27301,2026-08-04,25.33,shipped,web
2000751,18154,2026-07-31,146.53,returned,mobile_app
2000752,31663,2026-08-07,241.2,shipped,web
2000753,33539,2026-08-03,110.8,shipped,phone
2000754,14696,2026-08-08,242.58,returned,marketplace
2000755,41235,2026-08-04,184.08,delivered,phone
2000756,39508,2026-08-23,131.17,returned,mobile_app
2000757,19524,2026-08-16,434.23,placed,web
2000758,19176,2026-07-28,210.5,returned,web
2000759,26879,2026-08-21,20.93,shipped,web
2000760,31475,2026-07-31,304.13,delivered,phone
2000761,10262,2026-08-21,375.73,shipped,web
2000762,44370,2026-08-16,15.24,returned,marketplace
2000763,48939,2026-08-25,366.05,placed,mobile_app
2000764,19831,2026-08-17,172.18,returned,marketplace
2000765,36165,2026-07-31,153.32,returned,web
2000766,43465,2026-08-01,262.43,delivered,marketplace
2000767,24643,2026-08-13,78.53,shipped,web
2000768,29440,2026-07-30,250.72,delivered,marketplace
2000769,35404,2026-08-13,137.45,delivered,phone
2000770,23809,2026-08-06,473.72,shipped,mobile_app
2000771,24904,2026-08-20,107.24,returned,phone
2000772,20169,2026-08-23,125.03,delivered,phone
2000773,18294,2026-08-22,7.83,delivered,web
2000774,44350,2026-08-19,50.69,returned,web
2000775,33471,2026-08-23,118.48,placed,mobile_app
2000776,14984,2026-08-15,41.0,returned,web
2000777,23384,2026-08-01,303.71,delivered,web
2000778,12540,2026-08-21,196.83,delivered,web
2000779,11277,2026-08-26,150.78,delivered,phone
2000780,28617,2026-08-12,484.65,placed,phone
2000781,48696,2026-08-14,296.38,returned,phone
2000782,14331,2026-07-31,180.14,delivered,marketplace
2000783,16582,2026-08-17,120.99,returned,phone
2000784,43478,2026-08-22,49.04,delivered,web
2000785,18513,2026-08-19,113.9,returned,mobile_app
2000786,40852,2026-08-04,267.13,shipped,mobile_app
2000787,20782,2026-07-30,68.63,placed,phone
2000788,23110,2026-07-30,408.06,shipped,marketplace
2000789,736,2026-08-22,103.52,returned,mobile_app
2000790,42436,2026-08-06,404.23,delivered,mobile_app
2000791,8400,2026-08-18,69.97,shipped,marketplace
2000792,18647,2026-08-06,373.26,shipped,marketplace
2000793,20987,2026-08-13,208.2,returned,web
2000794,48247,2026-08-19,40.96,returned,mobile_app
2000795,42026,2026-07-31,448.21,delivered,mobile_app
2000796,6978,2026-08-01,192.27,placed,marketplace
2000797,15985,2026-08-25,349.93,delivered,marketplace
2000798,13830,2026-08-12,481.76,delivered,phone
2000799,33088,2026-07-31,283.86,returned,mobile_app
2000800,3318,2026-07-28,140.84,delivered,mobile_app
2000801,13246,2026-07-29,307.75,shipped,mobile_app
2000802,15709,2026-08-19,404.71,placed,phone
2000803,17983,2026-08-02,358.74,placed,phone
2000804,29703,2026-08-07,298.5,placed,marketplace
2000805,29735,2026-08-24,132.91,shipped,mobile_app
2000806,12601,2026-08-24,169.59,returned,web
2000807,24300,2026-08-21,73.4,delivered,mobile_app
2000808,45578,2026-08-23,91.14,shipped,web
2000809,16662,2026-08-17,96.74,delivered,marketplace
2000810,15350,2026-08-01,61.16,delivered,mobile_app
2000811,1214,2026-08-24,67.5,returned,mobile_app
2000812,17438,2026-08-24,185.71,delivered,marketplace
2000813,4130,2026-08-16,159.8,placed,mobile_app
2000814,10581,2026-08-04,466.61,returned,marketplace
2000815,3333,2026-08-24,109.25,shipped,marketplace
2000816,32435,2026-08-27,122.06,delivered,mobile_app
2000817,36593,2026-08-17,417.2,delivered,web
2000818,42574,2026-08-22,493.07,returned,marketplace
2000819,36538,2026-08-09,112.4,shipped,marketplace
2000820,21263,2026-08-11,155.19,delivered,phone
2000821,140,2026-08-14,435.71,delivered,phone
2000822,49646,2026-08-13,466.35,placed,web
2000823,18642,2026-08-22,363.08,delivered,marketplace
2000824,7509,2026-08-23,169.68,shipped,marketplace
2000825,23614,2026-08-13,435.12,shipped,marketplace
2000826,46690,2026-08-10,87.58,placed,marketplace
2000827,43959,2026-08-09,17.76,shipped,phone
2000828,29041,2026-08-06,470.83,returned,mobile_app
2000829,38678,2026-07-28,296.24,shipped,marketplace
2000830,19557,2026-08-02,286.65,placed,mobile_app
2000831,17772,2026-08-06,282.24,returned,marketplace
2000832,49438,2026-08-03,405.06,delivered,web
2000833,28750,2026-08-05,469.91,returned,web
2000834,38348,2026-08-09,408.58,delivered,mobile_app
2000835,48669,2026-08-27,480.45,returned,phone
2000836,36198,2026-08-21,107.59,placed,marketplace
2000837,25258,2026-07-28,332.3,returned,mobile_app
2000838,11195,2026-08-25,93.02,delivered,marketplace
2000839,7039,2026-08-19,309.85,shipped,web
2000840,8414,2026-08-15,63.43,shipped,web
2000841,7482,2026-08-04,320.94,returned,mobile_app
2000842,23153,2026-08-06,387.91,shipped,mobile_app
2000843,37323,2026-08-14,353.29,returned,marketplace
2000844,46529,2026-08-11,211.46,delivered,web
2000845,18930,2026-08-27,441.25,delivered,marketplace
2000846,35738,2026-08-21,174.54,shipped,marketplace
2000847,23203,2026-08-01,389.23,placed,phone
2000848,42268,2026-08-16,15.46,delivered,marketplace
2000849,36158,2026-08-15,470.19,shipped,web
2000850,20606,2026-07-29,297.29,delivered,mobile_app
2000851,47262,2026-08-27,235.64,returned,marketplace
2000852,28486,2026-08-11,401.82,delivered,web
2000853,47902,2026-08-19,13.51,delivered,mobile_app
2000854,26348,2026-08-08,421.44,shipped,mobile_app
2000855,10001,2026-08-18,429.52,returned,mobile_app
2000856,49972,2026-08-14,62.37,delivered,phone
2000857,47986,2026-08-08,39.22,delivered,mobile_app
2000858,18528,2026-08-16,263.07,returned,mobile_app
2000859,3532,2026-07-29,237.89,shipped,marketplace
2000860,16483,2026-08-26,302.96,shipped,marketplace
2000861,140,2026-08-22,16.25,placed,marketplace
2000862,37400,2026-07-28,422.4,returned,marketplace
2000863,22495,2026-08-21,397.73,returned,mobile_app
2000864,29474,2026-08-26,392.42,delivered,mobile_app
2000865,5547,2026-08-24,131.73,returned,marketplace
2000866,37932,2026-08-20,85.55,shipped,web
2000867,20582,2026-08-22,221.8,delivered,marketplace
2000868,11862,2026-08-23,413.63,placed,mobile_app
2000869,22220,2026-07-30,227.96,delivered,web
2000870,42587,2026-08-18,106.18,placed,mobile_app
2000871,43565,2026-08-14,220.21,placed,web
2000872,24476,2026-07-28,123.71,shipped,marketplace
2000873,14353,2026-08-18,337.54,shipped,mobile_app
2000874,28126,2026-08-08,141.04,placed,phone
2000875,30081,2026-08-23,357.36,shipped,mobile_app
2000876,48646,2026-08-07,339.18,placed,web
2000877,6022,2026-08-17,431.66,returned,marketplace
2000878,6806,2026-08-25,219.2,returned,phone
2000879,1504,2026-08-22,135.16,placed,marketplace
2000880,21426,2026-08-23,75.72,shipped,marketplace
2000881,5768,2026-08-08,492.04,placed,web
2000882,33766,2026-08-25,465.97,shipped,marketplace
2000883,13644,2026-08-17,59.53,shipped,phone
2000884,12025,2026-08-12,480.45,placed,web
2000885,29593,2026-08-10,376.08,delivered,phone
2000886,13178,2026-08-19,159.79,shipped,phone
2000887,14278,2026-08-22,15.09,shipped,web
2000888,44423,2026-08-19,453.84,placed,web
2000889,20376,2026-08-26,406.43,delivered,mobile_app
2000890,33194,2026-07-29,260.45,placed,mobile_app
2000891,22631,2026-08-26,129.78,returned,web
2000892,34375,2026-08-07,409.72,delivered,phone
2000893,17397,2026-08-10,461.22,delivered,mobile_app
2000894,48776,2026-08-01,196.52,placed,phone
2000895,45615,2026-07-29,134.68,shipped,mobile_app
2000896,23851,2026-08-06,333.98,shipped,mobile_app
2000897,43095,2026-08-20,13.13,delivered,marketplace
2000898,45002,2026-08-20,7.77,returned,web
2000899,15485,2026-08-11,105.09,returned,marketplace
2000900,15803,2026-07-30,86.79,delivered,phone
2000901,26942,2026-08-09,98.56,delivered,marketplace
2000902,23608,2026-08-17,480.6,shipped,marketplace
2000903,34134,2026-07-30,91.41,returned,phone
2000904,11213,2026-08-22,55.71,returned,mobile_app
2000905,22153,2026-08-06,385.7,returned,marketplace
2000906,28803,2026-08-22,51.53,placed,web
2000907,14467,2026-08-20,120.18,placed,marketplace
2000908,2398,2026-08-18,97.0,shipped,phone
